word1,word2,taxonomic_distance,cosine_similarity,cosine_distance
sidewinder,craft,4,0.08638335019350052,0.9136166498064995
sidewinder,aircraft,5,0.3909681439399719,0.6090318560600281
sidewinder,vessel,5,-0.08870778977870941,1.0887077897787094
sidewinder,galley,6,0.652140736579895,0.347859263420105
sidewinder,ship,6,0.2007972002029419,0.7992027997970581
sidewinder,yacht,6,0.8440761566162109,0.15592384338378906
sidewinder,boat,6,0.9850645065307617,0.014935493469238281
sidewinder,hovercraft,5,0.7879303693771362,0.21206963062286377
sidewinder,spacecraft,5,-0.58782958984375,1.58782958984375
sidewinder,starship,6,0.9942111372947693,0.005788862705230713
sidewinder,lander,6,0.7746143937110901,0.2253856062889099
sidewinder,steamroller,4,0.9839130640029907,0.016086935997009277
sidewinder,sled,4,0.917284369468689,0.08271563053131104
sidewinder,bobsled,5,0.993903636932373,0.006096363067626953
sidewinder,luge,5,0.9636931419372559,0.03630685806274414
sidewinder,toboggan,5,0.6085643768310547,0.3914356231689453
craft,aircraft,1,0.9507367610931396,0.04926323890686035
craft,vessel,1,0.9846715331077576,0.015328466892242432
craft,galley,2,0.8115982413291931,0.18840175867080688
craft,ship,2,0.9933164715766907,0.006683528423309326
craft,yacht,2,-0.4613046944141388,1.4613046944141388
craft,boat,2,0.2566350996494293,0.7433649003505707
craft,hovercraft,1,0.6815267205238342,0.31847327947616577
craft,spacecraft,1,0.7551820874214172,0.24481791257858276
craft,starship,2,-0.021159768104553223,1.0211597681045532
craft,lander,2,-0.563156008720398,1.563156008720398
craft,steamroller,2,-0.09298683702945709,1.092986837029457
craft,sled,2,0.47598230838775635,0.5240176916122437
craft,bobsled,3,-0.02398405224084854,1.0239840522408485
craft,luge,3,0.3492613732814789,0.6507386267185211
craft,toboggan,3,0.8431082963943481,0.15689170360565186
aircraft,vessel,2,0.8820937275886536,0.11790627241134644
aircraft,galley,3,0.9527227282524109,0.04727727174758911
aircraft,ship,3,0.9801633954048157,0.019836604595184326
aircraft,yacht,3,-0.1635352075099945,1.1635352075099945
aircraft,boat,3,0.5436091423034668,0.4563908576965332
aircraft,hovercraft,2,0.8748077750205994,0.12519222497940063
aircraft,spacecraft,2,0.5147703289985657,0.4852296710014343
aircraft,starship,3,0.2898123264312744,0.7101876735687256
aircraft,lander,3,-0.27924519777297974,1.2792451977729797
aircraft,steamroller,3,0.2202499657869339,0.7797500342130661
aircraft,sled,3,0.7251641750335693,0.27483582496643066
aircraft,bobsled,4,0.2871074080467224,0.7128925919532776
aircraft,luge,4,0.6225326657295227,0.3774673342704773
aircraft,toboggan,4,0.9682742357254028,0.03172576427459717
vessel,galley,1,0.6972593069076538,0.3027406930923462
vessel,ship,1,0.9579585194587708,0.04204148054122925
vessel,yacht,1,-0.608985424041748,1.608985424041748
vessel,boat,1,0.0841238796710968,0.9158761203289032
vessel,hovercraft,2,0.5434412956237793,0.4565587043762207
vessel,spacecraft,2,0.8579405546188354,0.14205944538116455
vessel,starship,3,-0.1952153444290161,1.1952153444290161
vessel,lander,3,-0.6986549496650696,1.6986549496650696
vessel,steamroller,3,-0.26522475481033325,1.2652247548103333
vessel,sled,3,0.3152926564216614,0.6847073435783386
vessel,bobsled,4,-0.1979852020740509,1.197985202074051
vessel,luge,4,0.180472731590271,0.819527268409729
vessel,toboggan,4,0.7363920211791992,0.2636079788208008
galley,ship,2,0.8736056685447693,0.1263943314552307
galley,yacht,2,0.14394670724868774,0.8560532927513123
galley,boat,2,0.7729341983795166,0.2270658016204834
galley,hovercraft,3,0.9806511402130127,0.019348859786987305
galley,spacecraft,3,0.22994205355644226,0.7700579464435577
galley,starship,4,0.5669119358062744,0.4330880641937256
galley,lander,4,0.025710761547088623,0.9742892384529114
galley,steamroller,4,0.506216824054718,0.493783175945282
galley,sled,4,0.9000979661941528,0.09990203380584717
galley,bobsled,5,0.5645824670791626,0.4354175329208374
galley,luge,5,0.8308850526809692,0.16911494731903076
galley,toboggan,5,0.9984237551689148,0.001576244831085205
ship,yacht,2,-0.35581374168395996,1.35581374168396
ship,boat,2,0.366476833820343,0.633523166179657
ship,hovercraft,3,0.7614372372627258,0.23856276273727417
ship,spacecraft,3,0.6744734644889832,0.32552653551101685
ship,starship,4,0.09437845647335052,0.9056215435266495
ship,lander,4,-0.4640125632286072,1.4640125632286072
ship,steamroller,4,0.022557202726602554,0.9774427972733974
ship,sled,4,0.5743100643157959,0.4256899356842041
ship,bobsled,5,0.09156569838523865,0.9084343016147614
ship,luge,5,0.4550809860229492,0.5449190139770508
ship,toboggan,5,0.8995411396026611,0.10045886039733887
yacht,boat,2,0.7391395568847656,0.2608604431152344
yacht,hovercraft,3,0.33488598465919495,0.665114015340805
yacht,spacecraft,3,-0.9299693703651428,1.9299693703651428
yacht,starship,4,0.8968042135238647,0.10319578647613525
yacht,lander,4,0.9929592609405518,0.007040739059448242
yacht,steamroller,4,0.926292896270752,0.07370710372924805
yacht,sled,4,0.5607161521911621,0.4392838478088379
yacht,bobsled,5,0.8980504870414734,0.10194951295852661
yacht,luge,5,0.6702520847320557,0.32974791526794434
yacht,toboggan,5,0.08817902207374573,0.9118209779262543
boat,hovercraft,3,0.8821879029273987,0.11781209707260132
boat,spacecraft,3,-0.4397544860839844,1.4397544860839844
boat,starship,4,0.9608615636825562,0.03913843631744385
boat,lander,4,0.654149055480957,0.34585094451904297
boat,steamroller,4,0.9384570717811584,0.06154292821884155
boat,sled,4,0.9721541404724121,0.02784585952758789
boat,bobsled,5,0.9600751399993896,0.03992486000061035
boat,luge,5,0.9952754974365234,0.0047245025634765625
boat,toboggan,5,0.7361050844192505,0.2638949155807495
hovercraft,spacecraft,2,0.034975290298461914,0.9650247097015381
hovercraft,starship,3,0.7172083854675293,0.2827916145324707
hovercraft,lander,3,0.2209118902683258,0.7790881097316742
hovercraft,steamroller,3,0.6652495861053467,0.3347504138946533
hovercraft,sled,3,0.9679737687110901,0.03202623128890991
hovercraft,bobsled,4,0.7152369022369385,0.2847630977630615
hovercraft,luge,4,0.9237396717071533,0.07626032829284668
hovercraft,toboggan,4,0.9681181907653809,0.03188180923461914
spacecraft,starship,1,-0.6713477969169617,1.6713477969169617
spacecraft,lander,1,-0.9669706225395203,1.9669706225395203
spacecraft,steamroller,3,-0.722896933555603,1.722896933555603
spacecraft,sled,3,-0.21704250574111938,1.2170425057411194
spacecraft,bobsled,4,-0.6734387874603271,1.6734387874603271
spacecraft,luge,4,-0.35047829151153564,1.3504782915115356
spacecraft,toboggan,4,0.28420108556747437,0.7157989144325256
starship,lander,2,0.8380818367004395,0.16191816329956055
starship,steamroller,4,0.9974120259284973,0.0025879740715026855
starship,sled,4,0.869186282157898,0.13081371784210205
starship,bobsled,5,0.9999959468841553,4.0531158447265625e-06
starship,luge,5,0.9294252395629883,0.07057476043701172
starship,toboggan,5,0.5197834968566895,0.48021650314331055
lander,steamroller,4,0.8751363754272461,0.1248636245727539
lander,sled,4,0.4586856961250305,0.5413143038749695
lander,bobsled,5,0.8396196365356445,0.16038036346435547
lander,luge,5,0.5776227712631226,0.42237722873687744
lander,toboggan,5,-0.030436545610427856,1.0304365456104279
steamroller,sled,2,0.8313843607902527,0.16861563920974731
steamroller,bobsled,3,0.9976111650466919,0.0023888349533081055
steamroller,luge,3,0.9004887938499451,0.09951120615005493
steamroller,toboggan,3,0.45701608061790466,0.5429839193820953
sled,bobsled,1,0.8677858710289001,0.13221412897109985
sled,luge,1,0.990313708782196,0.009686291217803955
sled,toboggan,1,0.8742260932922363,0.12577390670776367
bobsled,luge,2,0.9283790588378906,0.07162094116210938
bobsled,toboggan,2,0.5173680186271667,0.48263198137283325
luge,toboggan,2,0.7983448505401611,0.20165514945983887
